"";"CV";"LIBGEO";"P13_F65P";"P13_POP";"DP90F65P";"DP90T";"pct_P13_F65P_P13_POP";"pct_DP90F65P_DP90T"
"269";"1414";"Hérouville-Saint-Clair";2497,4938421228;27366;1053;30492;9,12626559278959;3,45336481700118
"270";"1415";"Honfleur-Deauville";4271,04865474098;30231;1569;15431;14,1280429186629;10,1678439504893
"271";"1416";"Ifs";3201,02960433783;30933;1312;21070;10,3482675600098;6,22686283815852
"272";"1417";"Lisieux";3739,08090038293;27451;389;5347;13,6209278364465;7,2751075369366
"273";"1418";"Livarot";1768,61186613385;11948;1424;12923;14,8025767168886;11,0191132090072
"274";"1419";"Mézidon-Canon";1920,43010977737;19253;1260,10126582278;16652,9620253165;9,97470581092491;7,56682963611598
"275";"1420";"Ouistreham";3862,01378580909;32200;1026;17555;11,9938316329475;5,84448874964398
"276";"1421";"Pont-l'Évêque";3867,71983145162;29185;2242;23546;13,2524236129917;9,52178714006625
"277";"1422";"Thury-Harcourt";1977,58174212185;21768;1547;17772;9,08481138424226;8,70470402880936
"278";"1423";"Trévières";2930,75928711783;25040;2155;22002;11,704310252068;9,79456413053359
"279";"1424";"Troarn";2115,58083352943;25528;NA;NA;8,28729564998993;NA
"280";"1425";"Vire";2433,17735109419;15569;521;3859;15,6283470428042;13,5009069707178
"281";"1489";"Les Monts d'Aunay";382;3275;317;2878;11,6641221374046;11,0145934676859
"282";"1499";"Caen";11907,3635700532;107229;9977;112872;11,104611224625;8,83921610319654
"283";"1501";"Arpajon-sur-Cère";1571,45979260855;11674;1103;10666;13,4611940432461;10,3412713294581
"284";"1502";"Aurillac-1 (Partiel)";349,125247490805;4063;163;3367;8,59279467119875;4,84110484110484
"285";"1505";"Mauriac";2009,8574086594;11165;1848;13335;18,0014098402095;13,8582677165354
"286";"1506";"Maurs";1534,70619881335;10885;1295;10824;14,0992760570818;11,9641537324464
"287";"1507";"Murat";1133,90909276185;7350;1209;9467;15,4273345953993;12,7706770888349
"288";"1508";"Naucelles";1236,06327111282;9991;889;9582;12,3717673016998;9,27781256522647
"289";"1509";"Neuvéglise";875,181115999243;6416;790;7064;13,6406034289159;11,1834654586636
"290";"1510";"Riom-ès-Montagnes";1468,71887956825;8059;1417;10662;18,2245797191742;13,2901894578878
"291";"1511";"Saint-Flour-1 (Partiel)";954,269178944226;7182;930;7575;13,2869559864136;12,2772277227723
"292";"1512";"Saint-Flour-2 (Partiel)";678,442550672875;4715;658;5267;14,3890254649602;12,4928801974559
"293";"1513";"Saint-Paul-des-Landes";1138,6663373964;8332;1074;7949;13,6661826379789;13,5111334759089
"294";"1514";"Vic-sur-Cère";1405,39090608262;11021;1148;10769;12,7519363586119;10,6602284334664
"295";"1515";"Ydes";1473,09426813152;9258;1222;10184;15,9115820709821;11,9992144540456
"296";"1589";"Neuvéglise-sur-Truyère";141,290322580645;1095;148;1078;12,9032258064516;13,7291280148423
"297";"1598";"Aurillac";4102,26626134401;26572;3136;30757;15,4383044608762;10,1960529310401
"298";"1599";"Saint-Flour";914;6626;784;7418;13,7941442801087;10,568886492316
"299";"1601";"Angoulême-1 (Partiel)";458,701076272492;3656;171;2708;12,5465283444336;6,31462333825702
"300";"1602";"Angoulême-2 (Partiel)";824,918897818592;5291;517;4792;15,5909827597541;10,7888146911519
"301";"1603";"Angoulême-3 (Partiel)";1346,55715899392;9366,00000000002;951;10351;14,3770783578252;9,18751811419187
"302";"1604";"Boëme-Echelle";1706,70913927676;17986;966;15147;9,4890978498652;6,37750049514755
"303";"1605";"Boixe-et-Manslois";2220,35525345502;17283;1844;14937;12,8470476968988;12,3451831023633
"304";"1606";"Charente-Bonnieure";2680,41873727068;17223;2344;18041;15,5630188542686;12,9926279031096
"305";"1607";"Charente-Champagne";2008,83883992342;16181;1668;16346;12,4148003208913;10,2043313348832
"306";"1608";"Charente-Nord";3011,57960801363;18764;2761;19706;16,0497740780944;14,0109611285903
"307";"1609";"Charente-Sud";2565,4213520083;18940;1448;13544;13,5449912988823;10,6910809214412
"308";"1610";"Charente-Vienne";2911,27883275648;18845;2607;19900;15,4485477991853;13,1005025125628
"309";"1611";"Cognac-1 (Partiel)";862,102469652752;8115;597;7994;10,6235670936876;7,46810107580685
"310";"1612";"Cognac-2 (Partiel)";974,116550968412;7564;554;7884;12,8783256341673;7,02688990360223
"311";"1613";"La Couronne";1857,70592175595;15599;679;7844;11,9091346993778;8,6562978072412
"312";"1614";"Gond-Pontouvre";2367,02090300817;19586;384;5547;12,0852695956712;6,92266089778259
"313";"1615";"Jarnac";2000,19967077535;16111;1625;15652;12,4151180607991;10,3820598006645
"314";"1616";"Touvre-et-Braconne";2122,19543819834;18856;573;8998;11,2547488237078;6,36808179595466
"315";"1617";"Tude-et-Lavalette";2459,05059149717;16271;2161;16578;15,1130882643794;13,0353480516347
"316";"1618";"Val de Nouère";2160,99889229827;20279;1611;18019;10,6563385388741;8,94056273933071
"317";"1619";"Val de Tardoire";2964,19211562115;21914;2272;20288;13,5264767528573;11,198738170347
"318";"1698";"Angoulême";4787,59700541847;41970;4810;42914;11,4071884808636;11,2084634385049
"319";"1699";"Cognac";2549,72776598237;18705;2332;19536;13,6312631167194;11,9369369369369
"320";"1701";"Aytré";3321,26155368145;27782;514;7619;11,954724475133;6,74629216432603
"321";"1702";"Chaniers";2566,49889497984;22336;1772;19118;11,4904141071805;9,26875196150225
"322";"1703";"Châtelaillon-Plage";3188,43645669872;20684;1090;10646;15,4149896378781;10,2385872628217
"323";"1704";"L'Île d'Oléron";3956,36172214566;21906;1917;13090;18,0606305219833;14,6447669977082
"324";"1705";"L'Île de Ré";2859,5819363183;17720;1745;13975;16,137595577417;12,4865831842576
"325";"1706";"La Jarrie";1836,46357515433;23928;823;15542;7,67495643244038;5,29532878651396
"326";"1707";"Jonzac";2613,08333354546;20311;2095;18654;12,8653603148317;11,2308352096065
"327";"1708";"Lagord";3316,98425735074;25041;456;9416;13,2462132396899;4,8428207306712
"328";"1709";"Marans";2475,47639504462;28363;1920;17450;8,72783695322997;11,0028653295129
"329";"1710";"Marennes";2717,47719912761;21418;1683;16300;12,6878195869251;10,3251533742331
"330";"1711";"Matha";3236,33556403459;21588;2716;21831;14,9913635539864;12,4410242315973
"331";"1712";"Pons";2952,51878928054;21222;2379;19840;13,9125378818233;11,9909274193548
"332";"1713";"Rochefort";3581,61122950407;24761;3002;25557;14,4647277149714;11,746292600853
"333";"1717";"Royan";6688,31355876588;27074;3722;19886;24,7038249197233;18,7166851050991
"334";"1718";"Saint-Jean-d'Angély";3859,1459583564;26610;1926;16693;14,5026154015648;11,5377703228898
"335";"1719";"Saint-Porchaire";1930,36653736516;19864;1333;14330;9,71791450546296;9,30216329378925
"336";"1720";"Saintes";4260,0815515722;25601;3256;25845;16,6402935493621;12,5981814664345
"337";"1721";"Saintonge Estuaire";2831,0259725074;19796;1943;15089;14,3010000631815;12,8769302140632
"338";"1722";"Saujon";3032,72362061552;20916;838;9483;14,4995392073796;8,83686597068438
"339";"1723";"Surgères";2861,35820531694;28182;1317;15365;10,1531410308599;8,57142857142857
"340";"1724";"Thénac";1947,73880091818;19879;1267;14373;9,79797173357906;8,81513949766924
"341";"1725";"Tonnay-Charente";2908,77530656241;27137;1034;13381;10,7188536189056;7,72737463567745
"342";"1726";"La Tremblade";3787,39398298497;22524;2136;17007;16,8149262252929;12,559534309402
"343";"1727";"Les Trois Monts";3323,10441363261;23703;2783;21884;14,0197629567253;12,7170535551088
"344";"1799";"La Rochelle";10182,9071740699;74344;8067;71117;13,6970127704588;11,343279384676
"345";"1801";"Aubigny-sur-Nère";2436,10619057778;16352;2178;16875;14,8979096781909;12,9066666666667
"346";"1802";"Avord";1945,74003599551;19007;1783;16302;10,2369655179434;10,9373083057294
"347";"1807";"Chârost";1652,45906308423;14338;1430;14577;11,5250318251097;9,80997461754819
"348";"1808";"Châteaumeillant";2574,23249204716;15403;2492;16592;16,7125397133491;15,0192864030858
"349";"1809";"Dun-sur-Auron";2220,00182347567;16034;2321;16827;13,8455895189951;13,7933083734474
"350";"1810";"La Guerche-sur-l'Aubois";1785,39628817901;13614;1728;13257;13,1144137518658;13,0346232179226
"351";"1811";"Mehun-sur-Yèvre";2125,61294981205;19253;1649;18217;11,0404246081756;9,05198441016633
"352";"1812";"Saint-Amand-Montrond";2588,53744292237;16180;2361;17920;15,998377273933;13,1752232142857
"353";"1813";"Saint-Doulchard";1844,13653951528;14631;266;4798;12,6043096132546;5,54397665694039
"354";"1814";"Saint-Germain-du-Puy";1896,69065178538;15723;1147;10553;12,0631600317076;10,8689472188003
"355";"1815";"Saint-Martin-d'Auxigny";1525,98542891675;16698;1017;14699;9,13873175779587;6,91883801619158
"356";"1816";"Sancerre";2736,42222327581;18945;2667;19817;14,4440339048605;13,4581419992935
"357";"1817";"Trouy";1449,16304576369;15592;1020;13319;9,29427299745825;7,65823260004505
"358";"1819";"Vierzon-2 (Partiel)";757,070530682881;5578;701;5733;13,5724369071868;12,2274550845979
"359";"1898";"Bourges";8495,97232698917;67189;7314;75601;12,6448858101611;9,67447520535443
"360";"1899";"Vierzon";4381,76963728381;27113;3789;32234;16,161139074554;11,7546689830614
"361";"1901";"Allassac";1965,44093436272;15310;1783;13002;12,8376285719316;13,7132748807876
"362";"1902";"Argentat";1554,45911469781;9198,99999999999;1487;10167;16,8981314783978;14,6257499754106
"363";"1905";"Brive-la-Gaillarde-3 (Partiel)";301,82012879642;3385;87;2307;8,91639966902276;3,77113133940182
"364";"1907";"Égletons";1476,44601474567;10279;959;6066;14,3637125668418;15,8094296076492
"365";"1908";"Haute-Dordogne";1515,67977917655;9978;1624;10868;15,1902162675541;14,942951785057
"366";"1909";"Malemort-sur-Corrèze";1671,90560918077;14573;389;5182;11,4726247799407;7,50675414897723
"367";"1910";"Midi Corrézien";1894,29191106635;12250;1783;11180;15,4636074372763;15,9481216457961
"368";"1911";"Naves";1430,78878169415;11256;1165;10378;12,7113431209501;11,225669685874
"369";"1912";"Plateau de Millevaches";1553,5000354325;10451;1714;11153;14,8646065968089;15,3680624047342
"370";"1913";"Saint-Pantaléon-de-Larche";1498,43090729724;15264;932;11842;9,8167643297775;7,87029218037494
"371";"1914";"Sainte-Fortunade";1647,01975453062;10694;1423;10515;15,4013442540735;13,5330480266286
"372";"1915";"Seilhac-Monédières";2162,87719551572;12036;2306;11504;17,9700664300077;20,0452016689847
"373";"1916";"Tulle";2194,48473020239;14323;2132;17165;15,3214042463338;12,4206233614914
"374";"1917";"Ussel";1643,23622002988;12353;458;3126;13,3023251034557;14,6513115802943
"375";"1918";"Uzerche";2318,67477378719;14154;2463;14783;16,3817632738957;16,6610295609822
"376";"1919";"L'Yssandonnais";1947,65158630919;14431;1714;12415;13,4963036955803;13,8058799838905
"377";"1989";"Argentat-sur-Dordogne";611,685579274532;2991;485;3190;20,4508719249258;15,2037617554859
"378";"1999";"Brive-la-Gaillarde";7358,69810723477;46794;5893;49763;15,7257300235816;11,8421317042783
"379";"2101";"Arnay-le-Duc";2609,65481503802;19060;2462;18404;13,6917881166738;13,3775266246468
"380";"2102";"Auxonne";2257,18581284012;23234;1272;12358;9,71501167616479;10,2929276581971
"381";"2103";"Beaune";2892,50653189352;21838;2024;21290;13,2452904656723;9,50681070925317
"382";"2104";"Brazey-en-Plaine";2178,25325906138;20782;1921;18383;10,4814419163765;10,4498721644998
"383";"2105";"Châtillon-sur-Seine";2871,30706568686;20690;2001;17023;13,8777528549389;11,7546848381601
"384";"2106";"Chenôve";2222,75811235627;19182;1290;22937;11,5877286641449;5,62410079783755
"385";"2107";"Chevigny-Saint-Sauveur";2362,68261838089;26605;520;22496;8,88059619763538;2,31152204836415
"386";"2113";"Dijon-6 (Partiel)";103,575650091169;813;47;948;12,7399323605374;4,957805907173
"387";"2114";"Fontaine-lès-Dijon";3146,59384639644;26593;1300;21098;11,8324139675721;6,16172149018864
"388";"2115";"Genlis";1587,25026144249;21947;624;12439;7,23219693553786;5,01648042447142
"389";"2116";"Is-sur-Tille";1746,47683460793;19782;1399;17116;8,82861608840324;8,17363870063099
"390";"2117";"Ladoix-Serrigny";2009,55560853756;20227;1603;18302;9,93501561545242;8,75860561687247
"391";"2118";"Longvic";2169,86689488025;23376;1187;20892;9,28245591581214;5,68160061267471
"392";"2119";"Montbard";2523,04180387756;18825;1572,38461538462;14541,8461538462;13,4026125039977;10,8128266435327
"393";"2120";"Nuits-Saint-Georges";1852,11371232757;20677;778;11494;8,95736186258919;6,76874891247607
"394";"2121";"Saint-Apollinaire";2487,40555738195;26896;1320;20692;9,24823601049209;6,3792770152716
"395";"2122";"Semur-en-Auxois";2932,13964332439;21533;2251;16898;13,616958358447;13,321103089123
"396";"2123";"Talant";2743,86995100686;24495;1696;23491;11,2017552602852;7,21978630113661
"397";"2199";"Dijon";15703,2167197324;153003;13564;146723;10,2633390977513;9,24463103944167
"398";"2201";"Bégard";2463,48437781791;21912;1662;14841;11,2426267698882;11,1987062866384
"399";"2202";"Broons";3191,08079593326;23568;2755;21242;13,5398879664514;12,9695885509839
"400";"2203";"Callac";2665,48151117961;18355;2724;18664;14,5218279007334;14,5949421345907
"401";"2204";"Dinan";3324,38803801687;22496;721;9923;14,7776850907578;7,26594779804495
"402";"2205";"Guingamp";3638,45079618927;26340;1666;16693;13,8134046932015;9,98023123464925
"403";"2206";"Lamballe";2535,65653621788;22830;541;7825;11,106686536215;6,91373801916933
"404";"2207";"Lannion";2772,06573394494;23040;167;3026;12,0315353035805;5,51883674818242
"405";"2208";"Lanvallay";2328,06409354787;20007;1656;16983;11,636247781016;9,75092739798622
"406";"2209";"Loudéac";2400,28066926323;18153;864;8809;13,2225013455805;9,80815075490975
"407";"2210";"Mûr-de-Bretagne";2423,23592749694;18792;2249;18127;12,8950400569229;12,4069068240746
"408";"2211";"Paimpol";3496,11555860524;19359;1508;11863;18,0593809525556;12,7117929697378
"409";"2212";"Perros-Guirec";4500,39117740946;25442;1743;15664;17,6888262613374;11,1274259448417
"410";"2213";"Plaintel";2048,52225752047;18714;1575;15880;10,9464692610905;9,91813602015113
"411";"2214";"Plancoët";2330,41265354609;18901;1669;16101;12,3295733217612;10,3658157878393
"412";"2215";"Plélo";2542,79848929132;25630;2022;20469;9,92118021572892;9,87835263080756
"413";"2216";"Plénée-Jugon";1351,0984177279;12819;1227;10656;10,5398113560176;11,5146396396396
"414";"2217";"Pléneuf-Val-André";4602,5585938568;25833;NA;NA;17,8165857386165;NA
"415";"2218";"Plérin";2842,84294147356;22463;1029;13592;12,6556690623406;7,57062978222484
"416";"2219";"Pleslin-Trigavou";2054,64157974858;17751;1393;13648;11,5747934186726;10,2066236811254
"417";"2220";"Plestin-les-Grèves";3224,59970605866;21025;2783;18989;15,3369783879128;14,655853388804
"418";"2221";"Ploufragan";2232,81370446903;22723;816;14599;9,82622763045824;5,58942393314611
"419";"2222";"Plouha";3600,92990164641;22306;2859;17949;16,1433242250803;15,9284639812803
"420";"2223";"Rostrenen";3076,38118365011;20609;3654;23144;14,9273675755743;15,7881092291739
"421";"2226";"Trégueux";2670,26060155592;24568;467;7101;10,868856242087;6,57653851570201
"422";"2227";"Tréguier";3942,05242443393;23820;3326;23524;16,5493384736941;14,13875191294
"423";"2299";"Saint-Brieuc";6439,58705698322;45331;5659;44742;14,2057026250981;12,64807116356
"424";"2301";"Ahun";1088,38421525858;7099;1247;7499;15,3315145127282;16,6288838511802
"425";"2302";"Aubusson";1586,04207130719;9528;885;6263;16,6461174570444;14,1306083346639
"426";"2303";"Auzances";1313,35741565408;7860;1399;9603;16,7093818785506;14,5683640529001
"427";"2304";"Bonnat";1280,18300644081;7330;1373;8215;17,464979624022;16,7133292757152
"428";"2305";"Bourganeuf";1124,35579673542;6520;1333;7753;17,2447208088255;17,1933445118019
"429";"2306";"Boussac";1091,39234276585;6519;1089;7509;16,7417141090022;14,5025968837395
"430";"2307";"Dun-le-Palestel";1553,5354376543;8078,99999999999;1684;8973;19,2293035976519;18,7674133511646
"431";"2308";"Évaux-les-Bains";1122,25077323881;6545;1245;7293;17,1466886667503;17,0711641299877
"432";"2309";"Felletin";1066,23688493878;6665;1143;7248;15,9975526622472;15,7698675496689
"433";"2310";"Gouzon";1513,52674691241;9595,99999999999;1665;9815;15,7724754784536;16,9638308711156
"434";"2311";"Le Grand-Bourg";1199,19452891514;6373;1348;7034;18,8167978803569;19,1640602786466
"435";"2312";"Guéret-1 (Partiel)";412,849424527568;3971;286;3485;10,3966110432528;8,20659971305595
"436";"2313";"Guéret-2 (Partiel)";211,823709043952;1674;277;1561;12,6537460599732;17,7450352338245
"437";"2314";"Saint-Vaury";1191,59453255213;9529;1121;9172;12,5049274063609;12,2219799389446
"438";"2315";"La Souterraine";1400,97237746719;9599,00000000001;509;3797;14,5949825759683;13,4053199894654
"439";"2399";"Guéret";1797,32878834487;13143;0;0;13,6751790941556;NA
"440";"2402";"Bergerac-2 (Partiel)";1064,07501533676;9398,00000000001;742;8758;11,322355983579;8,47225393925554
"441";"2403";"Brantôme";2319,52394756934;15128;1941;13992;15,3326543334832;13,8722126929674
"442";"2404";"Coulounieix-Chamiers";2252,10543271105;17918;1413;16271;12,5689554230999;8,68416200602299
"443";"2405";"Le Haut-Périgord Noir";1877,5405057875;13019;1692;12641;14,4215416375106;13,3850170081481
"444";"2406";"Isle-Loue-Auvézère";2236,9676592811;14530;2173;14786;15,3955103873441;14,6963343703503
"445";"2407";"Isle-Manoire";1010,05216507958;9360;235;2080;10,7911556098246;11,2980769230769
"446";"2408";"Lalinde";2900,44302240798;17786;2316;17039;16,3074498055098;13,5923469687188
"447";"2409";"Montpon-Ménestérol";2861,86768655984;17570;1522;11013;16,288376132953;13,8200308726051
"448";"2410";"Pays de la Force";2060,03817191729;17055;1366;14786;12,0787931510835;9,23846882185851
"449";"2411";"Pays de Montaigne et Gurson";1878,08533960246;14701;1609;12635;12,7752216828954;12,7344677483182
"450";"2412";"Périgord Central";1745,24309796045;13344;1356;11551;13,0788601465861;11,7392433555536
"451";"2413";"Périgord Vert Nontronnais";2854,52462816537;15760;2596;17102;18,1124659147549;15,1795111682844
"452";"2416";"Ribérac";2308,8739340842;14425;2095;14305;16,0060584685213;14,6452289409297
"453";"2417";"Saint-Astier";2026,85490035078;17284;848;8886;11,7267698469728;9,5431015079901
"454";"2418";"Sarlat-la-Canéda";2288,6023932452;16464;1633;15633;13,9006462174757;10,4458517239174
"455";"2419";"Sud-Bergeracois";2103,92031679371;15147;1606;13368;13,8900133148063;12,0137642130461
"456";"2420";"Terrasson-Lavilledieu";2660,97554435486;19481;1406;10964;13,6593375306959;12,8237869390733
"457";"2421";"Thiviers";2636,63154776601;15712;2476;16513;16,7810052683682;14,994246956943
"458";"2422";"Trélissac";2371,63237819967;16837;708;8019;14,0858370149057;8,82903105125327
"459";"2423";"Vallée Dordogne";2803,40839643974;17692;2300;16326;15,8456273820922;14,0879578586304
"460";"2424";"Vallée de l'Isle";2650,55412243682;17105;2108;15117;15,4957855740241;13,9445657207118
"461";"2425";"Vallée de l'Homme";2477,30588376644;15073;1968;13777;16,4353870083357;14,2846773608188
"462";"2488";"Sanilhac";367,839894277622;3078,00000000001;197;2578;11,9506138491755;7,64158262218774
"463";"2489";"Bassillac et Auberoche";191,962387275782;1786;82;1541;10,748173979607;5,32121998702141
"464";"2498";"Bergerac";4769,56979025048;28063;3857;26913;16,9959369641538;14,3313640248207
"465";"2499";"Périgueux";4188,50989947349;30036;4268;30290;13,9449657060644;14,0904588973258
"466";"2501";"Audincourt";3018,99560250421;30922;1765;26391;9,7632611166943;6,68788602174984
